psd_code,counties,municipality_ids,municipality_name_official,municipality_type_from_official_suffix,school_district_id,school_district_name,scope_category,municipal_nonresident_eit_percent,municipal_nonresident_eit_effective_date,municipal_resident_eit_percent,municipal_resident_eit_effective_date,school_district_eit_percent,school_district_pit_percent,total_resident_income_tax_percent,municipal_lst_dollars,school_district_lst_dollars,total_lst_dollars,eit_collector,eit_collector_website,tax_collection_district_name,date_last_updated,register_as_of_date,source_page_url,source_download_url,philadelphia_overlay_url,retrieved_at
462106,MONTGOMERY,461113,RED HILL BORO,borough,468603,UPPER PERKIOMEN S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,MONTGOMERY TAX COLLECTION DISTRICT,2026-06-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
462107,MONTGOMERY,461535,UPPER HANOVER TWP,township,468603,UPPER PERKIOMEN S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2005,0.5,,0.5,0,1,10,0,10,Berkheimer Tax Administrator,http://www.hab-inc.com,MONTGOMERY TAX COLLECTION DISTRICT,2026-06-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
462201,MONTGOMERY,460063,AMBLER BORO,borough,469303,WISSAHICKON S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,MONTGOMERY TAX COLLECTION DISTRICT,2026-06-17,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
462202,MONTGOMERY,460635,LOWER GWYNEDD TWP,township,469303,WISSAHICKON S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,MONTGOMERY TAX COLLECTION DISTRICT,2026-06-17,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
462203,MONTGOMERY,461835,WHITPAIN TWP,township,469303,WISSAHICKON S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2025,0.56,01/01/2026,0.5,0,1.06,52,0,52,Berkheimer Tax Administrator,http://www.hab-inc.com,MONTGOMERY TAX COLLECTION DISTRICT,2026-06-17,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470101,MONTOUR,470065,COOPER TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.15,0,1.65,52,0,52,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470102,MONTOUR,470093,DANVILLE BORO,borough,471803,DANVILLE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.15,0,1.65,52,0,52,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470103,MONTOUR,470125,DERRY TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2008,0.5,01/01/2008,1.15,0,1.65,30,0,30,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470104,MONTOUR,470155,LIBERTY TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,1.15,0,1.65,0,0,0,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470105,MONTOUR,470215,MAHONING TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.15,0,1.65,52,0,52,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470106,MONTOUR,470245,MAYBERRY TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,1.15,0,1.65,0,0,0,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470107,MONTOUR,470275,VALLEY TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,1.15,0,1.65,10,0,10,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470108,MONTOUR,470303,WASHINGTONVILLE BORO,borough,471803,DANVILLE AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,1.15,0,1.65,0,0,0,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470109,MONTOUR,470335,WEST HEMLOCK TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.15,0,1.65,0,0,0,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470110,NORTHUMBERLAND,490633,RIVERSIDE BORO,borough,471803,DANVILLE AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.15,0,1.65,52,0,52,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
470111,NORTHUMBERLAND,490695,RUSH TWP,township,471803,DANVILLE AREA S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,1.15,0,1.65,0,0,0,Danville Area Earned Income Tax Office,www.danveito.com,MONTOUR TAX COLLECTION DISTRICT,2026-06-15,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480101,NORTHAMPTON,480063,BANGOR BORO,borough,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.53,01/01/2016,0.7,0,1.23,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480102,NORTHAMPTON,480273,EAST BANGOR BORO,borough,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,5,5,10,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480103,NORTHAMPTON,480515,LOWER MT BETHEL TWP,township,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.75,01/01/2016,0.7,0,1.45,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480104,NORTHAMPTON,480813,PORTLAND BORO,borough,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.7,0,1.2,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480105,NORTHAMPTON,480843,ROSETO BORO,borough,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,12/04/1961,0.5,12/03/2012,0.7,0,1.2,5,5,10,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480106,NORTHAMPTON,480935,UPPER MT BETHEL TWP,township,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.625,01/01/2017,0.7,0,1.325,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480107,NORTHAMPTON,481025,WASHINGTON TWP,township,480803,BANGOR AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-07-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480201,LEHIGH,390213,FOUNTAIN HILL BORO,borough,481002,BETHLEHEM AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480202,LEHIGH;NORTHAMPTON,390072;480122,BETHLEHEM CITY,city,481002,BETHLEHEM AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480203,NORTHAMPTON,480154,BETHLEHEM TWP,township,481002,BETHLEHEM AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480204,NORTHAMPTON,480363,FREEMANSBURG BORO,borough,481002,BETHLEHEM AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/1957,0.5,01/01/1957,0.5,0,1,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480205,NORTHAMPTON,480425,HANOVER TWP,township,481002,BETHLEHEM AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480302,NORTHAMPTON,480302,EASTON CITY,city,483302,EASTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2016,1.45,01/01/2016,0.5,0,1.95,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-04-01,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480303,NORTHAMPTON,480335,FORKS TWP,township,483302,EASTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-01-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480304,NORTHAMPTON,480515,LOWER MT BETHEL TWP,township,483302,EASTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.75,01/01/2016,0.5,0,1.25,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2025-12-02,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480305,NORTHAMPTON,480725,PALMER TWP,township,483302,EASTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-02-04,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480401,NORTHAMPTON,480185,BUSHKILL TWP,township,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.75,01/01/2016,0.7,0,1.45,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480402,NORTHAMPTON,480545,LOWER NAZARETH TWP,township,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.75,,0.7,0,1.45,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480403,NORTHAMPTON,480633,NAZARETH BORO,borough,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480404,NORTHAMPTON,480873,STOCKERTOWN BORO,borough,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480405,NORTHAMPTON,480903,TATAMY BORO,borough,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480406,NORTHAMPTON,480965,UPPER NAZARETH TWP,township,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.75,,0.7,0,1.45,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480407,NORTHAMPTON,480725,PALMER TWP,township,484803,NAZARETH AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-05-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480501,NORTHAMPTON,480035,ALLEN TWP,township,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480502,NORTHAMPTON,480093,BATH BORO,borough,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480503,NORTHAMPTON,480213,CHAPMAN BORO,borough,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,01/01/2010,0.7,0,1.2,0,0,0,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480504,NORTHAMPTON,480245,EAST ALLEN TWP,township,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.75,01/01/2010,0.7,0,1.45,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480505,NORTHAMPTON,480485,LEHIGH TWP,township,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,01/01/2010,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480506,NORTHAMPTON,480605,MOORE TWP,township,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2011,0.75,01/01/2012,0.7,0,1.45,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480507,NORTHAMPTON,480693,NORTHAMPTON BORO,borough,484903,NORTHAMPTON AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,01/01/2010,0.7,0,1.2,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-16,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
480601,NORTHAMPTON,480753,PEN ARGYL BORO,borough,485603,PEN ARGYL AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.85,0,1.35,52,0,52,Keystone Collections Group,www.keystonecollects.com,NORTHAMPTON TAX COLLECTION DISTRICT,2026-06-17,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
